;id;nom;elo
0;2170663;DRAMATIC ACT;1496.5714285714284
1;2170664;SOVIET BLUE;1506.857142857143
2;2170665;LIGHTFOOT;1500.0
3;2170666;MAMAMIA OF COURSE;1481.4965784799358
4;2170667;SHOCO;1478.3577736907516
5;2170668;MAXIOS;1519.5289495943882
6;2170669;WIRTUEL;1498.892089736894
7;2170670;WARM HANDS;1500.0
8;2170671;SOLISTE;1491.9044480215073
9;2170672;LIJIANG;1489.7142857142856
10;2170673;BLUE HOLLOW;1509.3099995699406
11;2170674;SHAMARDANSE;1516.1209245094187
12;2170675;ABUSIVE;1489.5452654914725
13;2170676;GALIKOVA;1508.429406548708
14;2144829;HAVANE SMOKER;1499.4746749029616
15;2165445;SURFRIDER;1497.0
16;2164646;FRENCH NAVY;1510.0442782607245
17;2134295;KING DAVID;1485.207866953398
18;2085996;THE JOE MCARDLE;1483.194386452912
19;2064216;DESERT CRY;1507.0666666666668
20;104479;FASTMAMBO;1498.8989512946866
21;2041185;THE DIAMOND;1492.6666666666667
22;2026510;WELMARK;1484.7773328956648
23;2022606;RYMI;1491.508273783712
24;2076324;BALAJO;1513.0435479395726
25;2077592;SAGA DREAM;1533.6328828257224
26;94345;KINGVATI;1507.1886184439086
27;2021649;GARMERITA;1511.8666666666668
28;2079828;ADEN GULF;1504.1947470212397
29;2012298;ARKANDO;1492.6666666666667
30;2031711;ANGEL OF RAIN;1513.7338090669532
31;2037896;LOMIRANA;1481.211257293915
32;2033334;TAKYRO;1497.4666666666667
33;2027117;MISTER DYNAMO;1501.6352411835403
34;2045591;ZILLIONE BEAUTY;1523.1442317512667
35;2035584;GALEO DES FLANDRES;1543.3239573698045
36;2089082;FORETELLER;1491.6
37;2082918;RAJSAMAN;1522.6786072530801
38;2118414;VERTIFORMER;1501.2
39;2085878;ARASIN;1496.3999999999999
40;2097067;LANCELOT;1503.6
41;2093999;NEATICO;1489.2
42;2132516;PRINCE BISHOP;1520.7411448240834
43;2089560;WEALTHY;1506.6877102880171
44;2093095;BLACK SPIRIT;1498.8
45;2092732;LUMINEUX;1494.0
46;2094111;NAABEGHA;1505.797124936206
47;2100914;SKATES;1518.8320106291767
48;2089572;PRECIPITATE;1489.3333333333335
49;2089770;INDIAN CAT;1517.123568210922
50;2097545;ANY GIVEN SUNDAY;1497.3333333333335
51;2095642;BARONESS;1506.6930637379232
52;2087597;BARBEGAL;1502.1967819094975
53;2155908;QIYADIYAH;1510.0564308501068
54;2086549;HUNGRY HEART;1494.0521961444306
55;2119863;QUIRINUS;1505.614758526745
56;2087868;KARTHAGO;1506.6461538461538
57;2100677;BALL PRINCE;1524.1891333296244
58;2089939;ELISHEBA;1488.5402223304463
59;2090970;STYLE DE LOIS;1534.0858972315232
60;2083971;ZARLY;1497.0461538461539
61;2093718;ARDENNES;1476.463469824862
62;2131443;YARRA RIVER;1535.8502003809867
63;2079374;CALINA SALSA;1497.452538915217
64;2086770;SO FRENCHY;1464.3736872147226
65;2132536;KALISIA;1502.5525421235268
66;2094771;TUNIS;1532.1153006334919
67;2093720;ANSE GEORGETTE;1521.195836305389
68;2022428;EL PUERTO;1492.6666666666667
69;2023084;FREEMIX;1478.049040978541
70;2056650;QUESTION D'OR;1508.9928286290935
71;2025181;LIKE TO GOLF;1484.3101767623768
72;86767;FIXBOARD;1500.053898341678
73;2038008;PERTUIS;1512.1844506383309
74;2022042;SPIDELLO;1486.8088319297
75;2080972;WINTERKONIGIN;1487.9020331012155
76;2081368;L'AVENTURIER;1499.0776016263076
77;2125645;LISSELAN GALAXY;1492.6666666666667
78;2082974;TOUT EN BLEU;1507.1650972431225
79;99077;GRAZILLA;1486.4339723188755
80;2022481;NEW BEST;1515.0524247845021
81;2032979;CHERRY LINX;1526.8952443402761
82;2045244;PRETTY PLAY;1487.6029424383535
83;2024856;DOUKANANE;1540.115087148224
84;2030692;STOA;1485.644087181022
85;2045242;SIR DOLOIS;1498.2157272986426
86;2048033;RANCH WOOD;1497.950624405084
87;2017937;QUEZAC DE CAMBRON;1491.2
88;2012687;QUEDELIS;1493.6000000000001
89;2012972;QUOIREZ;1492.4101257102188
90;2022191;QUADRANT;1508.842622363249
91;2010080;QUASAR D'ECOUVES;1498.4
92;2033933;RADAR DU RIB;1509.0700438513102
93;2028896;QUEEN ORCAN;1507.737408183044
94;2077644;RUBIS D'OLIVIER;1484.1539615454974
95;2019551;QUAKIMONO;1498.335210974885
96;2056614;RUN A WAY CARLESS;1521.9738398758093
97;2027023;READY FOR FOOT;1508.6612917463733
98;2021580;QUIVAN DE VISAIS;1508.0
99;2033651;ROYAL DE FRANCE;1488.8731223844595
100;2033522;ROMEO DU RIB;1503.2
101;2142724;TRISTAN LE CATALAN;1504.8452400431352
102;2099030;TITAN PIERJI;1492.5052470567514
103;2101958;TORINO DU PAON;1511.3555850242533
104;2134194;TRISTAN DE GOUFFER;1501.0
105;2093767;TITAN DE TINCQUES;1457.5056430652337
106;2097313;TEAM MONCEAU;1525.998603453752
107;2096874;TI AMO DU TRIO;1518.0046615036676
108;2160072;TABRIZ VAISNE;1484.8593394733464
109;2138417;TAQUIN D'AUBY;1496.2
110;2129612;TONIC JIM;1510.3088928905938
111;2099742;TONIC BLUE;1512.6997905911187
112;2091617;TIKY PHIL;1490.6094708565752
113;2151645;TERROIR DES ULMES;1495.4285714285713
114;2158213;TWIST D'ERONVILLE;1479.315115509169
115;2111474;TAMBORITO;1496.753863462243
116;2116275;TINTIN DE BOISNEY;1502.2857142857142
117;2129270;TURF DU ROZEL;1490.8300178696686
118;2101149;TWINS PICK;1491.3441606371575
119;2132010;TOBACCO LIGHT;1511.5428336856723
120;2089797;TRAGEDIEN;1475.8862124928849
121;2155306;TOTO DU MINON;1509.142857142857
122;2129572;TENOR COURTAMBLAY;1484.3663610204505
123;2114719;TEDDY D'ABLON;1491.4506641232745
124;2111484;TI PUNCH D'UN SOIR;1516.0
125;2154750;TOP QUALITY;1498.6
126;2134114;TANIA DU NOYER;1478.4142672356556
127;2122160;TENTATION JAM;1486.3885682202117
128;2142149;TALOMA;1526.237210442322
129;2125919;TULIPE DE BANVILLE;1504.7960370753033
130;2132479;THESSALIE VEYS;1498.6381985389205
131;2096970;TRIOMPHALE;1497.0243850936097
132;2151849;TANIA DE LONGUERUE;1481.566898054002
133;2095351;TOCCATA D'ETE;1485.920305582529
134;2117848;TINA PETTEVINIERE;1490.41930095349
